Index	SL336366	SL336367	SL336368	SL336369	SL343329	SL343330	SL343331	SL343332	SL343333	SL343334	SL343335	SL343336	SL343337	SL343338	SL343339	SL343340	SL343341	SL343342	SL343343	SL343344	SL343345	SL343346	SL343347	SL343348	SL343349	SL343350	SL343351	SL343352	SL343353	SL343354	SL343355	SL343356	SL343357	SL343358	SL343359	SL343360	SL343361	SL343362	SL343363	SL343364	SL343365	SL343366	SL343367	SL343368	SL343369	SL343370	SL343371	SL343372	SL343373	SL343374	SL343375	SL343376	SL343377	SL343378	SL343379	SL343380	SL343381	SL343382	SL343383	SL343384	SL343385	SL343386	SL343387	SL343388	SL343389	SL343390	SL343391	SL343392	SL343393	SL343394	SL343395	SL343396	SL343502	SL343503	SL343504	SL343505	SL343506	SL343507	SL343508	SL343509	SL343510	SL343511	SL343512	SL343513	SL343514	SL343515	SL343516	SL357350	SL357352	SL357353	SL357354	SL357355	SL357356	SL357357	SL357358	SL357359	SL357360	SL357361	SL357362	SL357363	SL357364	SL357365	SL357366	SL357367	SL357368	SL357369	SL357370	SL357371	SL357372	SL357373	SL357374	SL357375	SL357376	SL357377	SL357378	SL357379	SL357380	SL357381	SL357382	SL357383	SL357385	SL357386	SL357387	SL357388	SL357389	SL357390	SL357391	SL357392	SL357393	SL357394	SL357395	SL357396	SL357397	SL357398	SL357400	SL357401	SL357402	SL357403	SL357404	SL357405	SL357406	SL357407	SL357408	SL357409	SL357410	SL357411	SL357412	SL357413	SL357414	SL357415	SL357416	SL357417	SL357418	SL357419	SL357420	SL357421	SL357422	SL357423	SL357424	SL357425	SL357426	SL357427	SL357428	SL357429	SL357430	SL357431	SL357432	SL357433	SL357434	SL357435	SL357436	SL357437	SL357438	SL357439	SL357440	SL357441
s__Rhodococcus_erythropolis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00654	0.00326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Rhodococcus_pyridinivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.5306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Rhodococcus_ruber	0.0	0.84547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14311	0.0
s__Rhodopseudomonas_palustris	0.0	0.0	0.0	1.14462	0.0	2.11967	0.0	0.0	0.10657	0.0	0.04939	0.0	0.49479	0.57656	5.06657	1.00923	0.11225	0.05344	0.15165	0.0	0.0857	0.72318	0.13978	0.18411	0.70818	0.18632	0.15515	0.01979	0.06508	0.0	0.0	1.08347	0.0	0.16044	4.14514	0.22411	0.32826	0.0	0.92551	0.0	0.06402	0.06236	0.06769	0.36945	0.07374	1.05969	0.13698	0.13583	0.23229	0.0	0.01235	0.14125	0.15331	0.25907	0.54986	5.41069	1.09809	0.06551	0.0	0.0	0.10125	0.0	0.92166	1.42036	0.0	0.0278	0.0	0.54666	0.02668	0.0	0.35102	0.16093	0.0	0.09749	0.0	0.47127	0.0	0.0	0.30662	4.47751	0.22956	0.97191	0.0	0.74978	0.61011	4.31982	4.14919	0.0	0.09163	0.0	5.47	1.81874	0.0	0.0	0.0	1.90297	4.68822	0.0	0.12995	1.49681	0.42813	0.56008	6.85426	0.9538	0.0	0.0	0.0	0.39257	2.17194	1.08973	1.29654	0.0	0.0	0.0	0.0	0.0	1.82073	0.34293	0.91269	0.2208	0.0	0.9421	0.0	0.0	0.0	0.56627	1.66349	2.38285	1.99628	0.80473	0.53951	2.99304	2.4223	0.0	0.0	1.46371	0.0	5.22621	3.28444	2.20223	0.53193	0.07299	0.56823	0.38711	0.763	0.93146	0.0	0.78812	1.88946	3.35932	1.09106	0.21379	2.58297	1.95833	0.30949	0.18083	0.62386	2.21504	2.92381	0.0	2.25601	3.73194	6.25577	1.3073	0.0	2.89041	4.1941	0.0	1.47457	2.96425	0.16648	0.47369	0.33114	2.45287	0.0	0.0
s__Rhodopseudomonas_unclassified	0.705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34865	0.0	0.0	0.0	1.2531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10266	0.0	0.55375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23191	0.0	0.0	0.0	0.0	0.0	0.0	3.5299	0.0	0.0
s__Rhodospirillum_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.59842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Rickettsia_endosymbiont_of_Ixodes_scapularis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Riemerella_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseburia_intestinalis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseburia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20432	0.0	0.0	0.0	0.0	0.0	0.0	0.07914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Roseomonas_unclassified	0.09257	5.80389	1.40962	0.80848	0.03039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01996	0.296	0.0	1.26232	0.09695	0.0	0.0	0.07521	0.11463	0.0	0.0	0.0	0.47175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43096	0.0	0.10672	0.12084	0.0	0.0	0.0	0.0	0.0	0.04003	0.0	0.0	0.0	0.0	0.11771	0.0	0.0	0.0507	0.0	0.0	2.44202	0.0	0.0	0.0	0.0	0.0	0.27666	0.0	0.0	0.0	0.0	0.02827	0.83619	0.0	0.16357	1.09414	0.07116	0.07318	0.40062	0.0	0.29694	0.19284	0.21982	0.1607	0.29188	0.0	0.0	0.0	0.50903	0.0	5.44305	3.01524	0.0	0.0	0.73108	1.33566	0.17293	0.16462	0.0	0.13155	0.27616	0.34588	0.0	0.19653	0.0	0.31367	0.12353	0.26219	1.982	0.25549	0.0	0.0	0.0	0.0	0.75369	0.80875	0.62426	2.60578	0.0	0.08009	0.0	0.12844	0.14341	0.0	1.25714	0.77661	0.0	0.0	0.08245	1.06241	1.56823	0.03596	0.52301	0.0	0.0	0.42659	0.0	0.0	0.0	0.0	0.25095	0.265	0.20604	0.59286	3.98614	3.7264	1.2923	0.76521	0.11246	0.20666	0.22157	2.01595	0.15649	2.01729	0.1933	0.20973	2.77624	0.0	0.0	0.0	0.0	0.0	0.0	0.22386	1.22156	0.0	0.0	1.30256	0.0	0.0	0.37238	0.68955	0.21822	2.59389	0.55716	0.0
s__Rothia_aeria	0.0	0.0	0.0	0.0	0.03944	0.0	0.0	0.0	0.0	0.45431	0.0	0.0	0.00843	0.0	0.0	0.0	0.03513	0.0	0.0	0.0836	0.0	0.0	0.02469	0.01373	0.0	0.0	0.0	0.06181	0.0	0.0	0.03143	0.0	0.01041	0.0	0.0	0.0	0.0	0.00318	0.0	0.00961	0.0	0.11865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05567	0.0	0.04418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04165	0.0	0.0	0.01314	0.0	0.0	0.03721	0.0	0.13341	0.0	0.0	0.0	0.0	0.0	0.0	0.72083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18305	0.0	0.0	0.02647	0.0	0.0	0.316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13808	0.47065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39059	0.45109	0.01183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.24043	0.15597	0.0	0.0	0.0	0.0	0.0	0.0	0.23754	0.13427	0.00582	0.0	0.03526	0.0
s__Rothia_dentocariosa	0.0	0.0	0.0	0.0	0.33524	0.0	0.23777	0.14339	0.09076	1.32154	0.214	0.14857	0.18737	0.39519	0.0	0.08225	0.11339	0.26565	0.0516	0.52724	0.03872	0.0376	0.3276	0.22723	0.0435	0.45591	0.11533	0.29413	0.04317	0.0	0.45457	0.29913	0.24464	0.18037	0.0	0.50091	0.0	0.16887	0.08316	0.31801	0.16185	0.58741	0.17611	0.03585	0.14859	0.0	0.29975	0.0	0.12386	0.03539	0.28762	0.18081	0.51136	0.4294	0.05119	0.0	0.05962	0.0	0.46303	0.0	0.14168	0.17281	0.0	0.0	0.0	0.40643	0.03082	0.05095	0.37556	0.3069	0.31373	0.35815	0.01287	0.63079	0.04151	0.01927	0.0	0.0	0.0	0.0	0.0	0.0	0.01728	0.0	0.0	0.0	0.0	0.0	0.17509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15325	0.0	0.34103	0.13175	0.0	0.0	0.10351	0.08554	0.11406	0.0	0.0	0.81221	0.0	0.0	1.0311	0.54109	0.0	0.0	0.0	0.23568	0.0	0.0	0.0	0.0	0.10729	0.0	0.0	0.0	1.42695	1.10842	0.0	0.0	0.0	0.03846	0.00969	0.0	0.0	0.20226	0.0	0.0	0.0	0.80832	0.01862	0.0267	0.0	0.02016	0.0	0.01226	1.68446	0.37813	0.0	0.0	0.51945	0.44453	0.57026	0.73476	0.0	0.0071	0.27995	0.39428	0.0	0.0	0.0	0.0	3.48238	0.92396	0.0	0.0	0.0	0.0	0.0	0.0	0.34951	0.41679	0.1714	0.0	0.1347	0.0
s__Rothia_mucilaginosa	2.61549	0.0	0.25706	0.16483	0.42036	0.0	0.40497	0.39908	0.05448	2.34691	0.31969	0.38906	0.21946	0.56813	0.0	0.28006	0.11445	0.467	0.31616	0.79149	0.14974	0.25849	0.43443	0.36391	0.15086	0.33723	0.09256	0.71291	0.10826	0.04012	0.84872	0.20688	0.38813	0.4785	0.0	0.4519	1.12769	0.34375	0.25731	0.57012	0.16032	1.029	0.27997	0.29313	0.30634	0.0	0.48009	0.04128	0.24571	0.04835	0.60379	0.40251	0.90928	0.54796	0.64323	0.0	0.16052	0.01034	1.04337	0.18096	0.21035	0.29572	0.20607	0.0309	0.0182	0.72152	0.37094	0.6777	0.49056	0.69125	0.54088	0.85776	3.29771	6.73007	0.7085	0.0	0.62467	0.0	5.57698	0.0	1.72219	0.0	14.1099	4.29387	1.13918	0.17397	0.0321	7.36649	0.46978	0.0	0.0	0.0	71.29287	82.49197	0.02085	0.0148	0.0	0.0	0.0	0.0	0.61433	0.2728	0.74593	0.03109	14.09043	7.41657	5.27468	0.0	0.0	4.76151	0.0	0.0	23.799	10.84001	0.0	0.0	0.0	0.80816	0.0	0.19026	0.0	5.2563	0.92754	0.0	0.0	0.0	0.94821	0.0	0.0	0.0	0.0	0.06453	0.13528	0.0	0.00754	10.33301	0.0	0.09369	0.0	0.60711	0.06533	0.0589	0.06415	0.11557	0.0	0.11052	2.61952	0.5269	0.0	0.0	1.17665	0.66411	0.0	0.0	0.24844	0.22663	2.92204	3.65215	0.0	0.0	0.0	0.0	7.28588	6.85198	0.0	0.0	0.0	0.0	0.0	0.0	1.09698	1.1146	0.22209	0.02214	22.22704	0.0
s__Rothia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02311	0.14776	0.0	0.0	0.0	0.0	0.21752	0.0	0.00701	0.01866	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00876	0.0	0.09997	0.0	0.0	0.0	0.13849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03505	0.0	0.00877	0.0	0.0	0.0	0.10489	0.13015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142	0.0	0.0	0.0	0.0	1.25279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26097	0.0	0.0	0.0	0.0	0.0	0.0	0.17272	0.0	0.0	0.0	0.0	0.0	0.13934	0.0	0.0	0.0	0.09387	0.05061	0.0	0.0	0.0	0.0	0.42779	0.0	0.0	0.0	0.0	0.20816	0.0	0.08781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1783	0.0	0.0	0.0	0.0
s__Ruminococcus_bromii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18428	0.0	0.0	0.0	0.0	0.0	0.0	3.15159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24611	0.0	0.00453	0.0	0.01683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43127	0.0	0.02276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247	0.0	0.0	0.0	0.0	0.08333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
s__Ruminococcus_gnavus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.73017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
